Pollutants
	city: Ciudad de M&eacute;xico,averages ps
	cityCode: MEX
	country: M&eacute;xico
	mesurementAgency: SIMAT
	URL: http://www.aire.df.gob.mx
	timeStamp: 2022/01/01 al 2022/11/11
	average_interval: 001h
	date,"id_station",id_parameter,value,unit
08/04/2022,UAX,PM2.5,34,2
08/04/2022,UIZ,PM10,59,2
08/04/2022,UIZ,PM2.5,35,2
08/04/2022,MPA,PM10,59,2
08/04/2022,MPA,PM2.5,29,2
08/04/2022,BJU,PM10,58,2
08/04/2022,BJU,PM2.5,38,2
08/04/2022,INN,PM10,45,2
08/04/2022,INN,PM2.5,24,2
08/04/2022,SAC,PM2.5,32,2
09/04/2022,CAM,PM10,59,2
09/04/2022,CAM,PM2.5,39,2
09/04/2022,MON,PM2.5,27,2
09/04/2022,CHO,PM10,67,2
09/04/2022,CUA,PM10,40,2
09/04/2022,CUT,PM10,60,2
09/04/2022,IZT,PM10,60,2
09/04/2022,MER,PM10,65,2
09/04/2022,MER,PM2.5,43,2
09/04/2022,NEZ,PM10,63,2
09/04/2022,NEZ,PM2.5,35,2
09/04/2022,PED,PM10,43,2
09/04/2022,PED,PM2.5,31,2
09/04/2022,SFE,PM10,40,2
09/04/2022,SFE,PM2.5,28,2
09/04/2022,TAH,PM10,63,2
09/04/2022,TLA,PM10,70,2
09/04/2022,TLA,PM2.5,39,2
09/04/2022,TLI,PM10,66,2
09/04/2022,UAX,PM2.5,33,2
09/04/2022,UIZ,PM10,63,2
09/04/2022,UIZ,PM2.5,39,2
09/04/2022,MPA,PM10,44,2
09/04/2022,MPA,PM2.5,27,2
09/04/2022,BJU,PM10,48,2
09/04/2022,BJU,PM2.5,34,2
09/04/2022,INN,PM10,25,2
09/04/2022,INN,PM2.5,17,2
09/04/2022,FAR,PM2.5,33,2
09/04/2022,SAC,PM2.5,36,2
10/04/2022,CAM,PM10,41,2
10/04/2022,CAM,PM2.5,31,2
10/04/2022,MON,PM2.5,29,2
10/04/2022,CHO,PM10,42,2
10/04/2022,CUT,PM10,36,2
10/04/2022,IZT,PM10,43,2
10/04/2022,MER,PM10,42,2
10/04/2022,MER,PM2.5,30,2
10/04/2022,NEZ,PM10,48,2
10/04/2022,NEZ,PM2.5,28,2
10/04/2022,PED,PM10,25,2
10/04/2022,PED,PM2.5,18,2
10/04/2022,SFE,PM10,26,2
10/04/2022,SFE,PM2.5,18,2
10/04/2022,TLA,PM10,43,2
10/04/2022,TLA,PM2.5,25,2
10/04/2022,TLI,PM10,44,2
10/04/2022,UAX,PM2.5,21,2
10/04/2022,UIZ,PM10,36,2
10/04/2022,UIZ,PM2.5,25,2
10/04/2022,MPA,PM10,28,2
10/04/2022,MPA,PM2.5,15,2
10/04/2022,BJU,PM10,27,2
10/04/2022,BJU,PM2.5,20,2
10/04/2022,INN,PM10,22,2
10/04/2022,INN,PM2.5,14,2
10/04/2022,FAR,PM2.5,26,2
10/04/2022,SAC,PM2.5,24,2
11/04/2022,CAM,PM10,42,2
11/04/2022,CAM,PM2.5,25,2
11/04/2022,MON,PM2.5,27,2
11/04/2022,CHO,PM10,56,2
11/04/2022,CUT,PM10,44,2
11/04/2022,IZT,PM10,44,2
11/04/2022,MER,PM10,43,2
11/04/2022,MER,PM2.5,25,2
11/04/2022,NEZ,PM10,53,2
11/04/2022,NEZ,PM2.5,31,2
11/04/2022,PED,PM10,26,2
11/04/2022,PED,PM2.5,17,2
11/04/2022,TAH,PM10,45,2
11/04/2022,TLA,PM10,48,2
11/04/2022,TLA,PM2.5,24,2
11/04/2022,TLI,PM10,49,2
11/04/2022,UAX,PM2.5,24,2
11/04/2022,UIZ,PM10,41,2
11/04/2022,UIZ,PM2.5,24,2
11/04/2022,MPA,PM10,35,2
11/04/2022,MPA,PM2.5,20,2
11/04/2022,BJU,PM10,33,2
11/04/2022,BJU,PM2.5,23,2
11/04/2022,INN,PM10,19,2
11/04/2022,INN,PM2.5,11,2
11/04/2022,FAR,PM2.5,30,2
11/04/2022,SAC,PM2.5,28,2
12/04/2022,CAM,PM10,37,2
12/04/2022,CAM,PM2.5,20,2
12/04/2022,MON,PM2.5,21,2
12/04/2022,CHO,PM10,51,2
12/04/2022,CUA,PM10,35,2
12/04/2022,CUT,PM10,58,2
12/04/2022,IZT,PM10,36,2
12/04/2022,MER,PM10,41,2
12/04/2022,MER,PM2.5,25,2
12/04/2022,NEZ,PM10,43,2
12/04/2022,NEZ,PM2.5,22,2
12/04/2022,PED,PM10,32,2
12/04/2022,PED,PM2.5,20,2
12/04/2022,SAG,PM10,54,2
12/04/2022,SAG,PM2.5,27,2
12/04/2022,SFE,PM10,32,2
12/04/2022,SFE,PM2.5,19,2
12/04/2022,TAH,PM10,50,2
12/04/2022,TLA,PM10,47,2
12/04/2022,TLA,PM2.5,23,2
12/04/2022,TLI,PM10,59,2
12/04/2022,UAX,PM2.5,24,2
12/04/2022,UIZ,PM10,38,2
12/04/2022,UIZ,PM2.5,21,2
12/04/2022,VIF,PM10,79,2
12/04/2022,MPA,PM10,37,2
12/04/2022,MPA,PM2.5,19,2
12/04/2022,BJU,PM10,32,2
12/04/2022,BJU,PM2.5,21,2
12/04/2022,INN,PM10,25,2
12/04/2022,INN,PM2.5,15,2
12/04/2022,FAR,PM2.5,24,2
12/04/2022,SAC,PM2.5,21,2
13/04/2022,AJU,PM2.5,21,2
13/04/2022,ATI,PM10,45,2
13/04/2022,CAM,PM10,47,2
13/04/2022,CAM,PM2.5,24,2
13/04/2022,MON,PM2.5,28,2
13/04/2022,CHO,PM10,60,2
13/04/2022,CUA,PM10,34,2
13/04/2022,CUT,PM10,60,2
13/04/2022,IZT,PM10,41,2
13/04/2022,MER,PM10,46,2
13/04/2022,MER,PM2.5,26,2
13/04/2022,NEZ,PM10,54,2
13/04/2022,NEZ,PM2.5,27,2
13/04/2022,SAG,PM10,58,2
13/04/2022,SAG,PM2.5,26,2
13/04/2022,SFE,PM10,34,2
13/04/2022,SFE,PM2.5,19,2
13/04/2022,TAH,PM10,49,2
13/04/2022,TLA,PM10,57,2
13/04/2022,TLA,PM2.5,24,2
13/04/2022,TLI,PM10,64,2
13/04/2022,UAX,PM2.5,25,2
13/04/2022,VIF,PM10,78,2
13/04/2022,MPA,PM10,32,2
13/04/2022,MPA,PM2.5,15,2
13/04/2022,BJU,PM10,34,2
13/04/2022,BJU,PM2.5,21,2
13/04/2022,INN,PM10,23,2
13/04/2022,INN,PM2.5,13,2
13/04/2022,FAR,PM2.5,22,2
14/04/2022,ACO,PM10,54,2
14/04/2022,AJU,PM2.5,28,2
14/04/2022,ATI,PM10,51,2
14/04/2022,CAM,PM10,53,2
14/04/2022,CAM,PM2.5,27,2
14/04/2022,CHO,PM10,56,2
14/04/2022,CUA,PM10,51,2
14/04/2022,CUT,PM10,61,2
14/04/2022,FAC,PM10,64,2
14/04/2022,IZT,PM10,51,2
14/04/2022,MER,PM10,59,2
14/04/2022,MER,PM2.5,33,2
14/04/2022,NEZ,PM10,59,2
14/04/2022,NEZ,PM2.5,27,2
14/04/2022,SAG,PM10,67,2
14/04/2022,SAG,PM2.5,30,2
14/04/2022,SFE,PM10,49,2
14/04/2022,SFE,PM2.5,24,2
14/04/2022,TAH,PM10,61,2
14/04/2022,TLA,PM10,66,2
14/04/2022,TLA,PM2.5,27,2
14/04/2022,TLI,PM10,63,2
14/04/2022,UAX,PM2.5,26,2
14/04/2022,VIF,PM10,67,2
14/04/2022,MPA,PM10,42,2
14/04/2022,MPA,PM2.5,20,2
14/04/2022,BJU,PM10,44,2
14/04/2022,BJU,PM2.5,26,2
14/04/2022,INN,PM10,31,2
14/04/2022,INN,PM2.5,15,2
14/04/2022,FAR,PM2.5,26,2
14/04/2022,SAC,PM2.5,30,2
15/04/2022,ACO,PM10,54,2
15/04/2022,AJU,PM2.5,27,2
15/04/2022,ATI,PM10,43,2
15/04/2022,CAM,PM10,45,2
15/04/2022,CAM,PM2.5,28,2
15/04/2022,MON,PM2.5,27,2
15/04/2022,CHO,PM10,53,2
15/04/2022,CUA,PM10,41,2
15/04/2022,CUT,PM10,54,2
15/04/2022,FAC,PM10,56,2
15/04/2022,IZT,PM10,47,2
15/04/2022,MER,PM10,49,2
15/04/2022,MER,PM2.5,29,2
15/04/2022,NEZ,PM10,50,2
15/04/2022,NEZ,PM2.5,25,2
15/04/2022,SAG,PM10,53,2
15/04/2022,SAG,PM2.5,26,2
15/04/2022,SFE,PM10,41,2
15/04/2022,SFE,PM2.5,23,2
15/04/2022,TAH,PM10,62,2
15/04/2022,TLA,PM10,53,2
15/04/2022,TLA,PM2.5,27,2
15/04/2022,TLI,PM10,55,2
15/04/2022,UAX,PM2.5,27,2
15/04/2022,VIF,PM10,68,2
15/04/2022,MPA,PM10,44,2
15/04/2022,MPA,PM2.5,22,2
15/04/2022,BJU,PM10,36,2
15/04/2022,BJU,PM2.5,23,2
15/04/2022,INN,PM10,34,2
15/04/2022,INN,PM2.5,19,2
15/04/2022,FAR,PM2.5,27,2
15/04/2022,SAC,PM2.5,22,2
16/04/2022,ACO,PM10,59,2
16/04/2022,AJU,PM2.5,24,2
16/04/2022,ATI,PM10,39,2
16/04/2022,CAM,PM10,41,2
16/04/2022,CAM,PM2.5,22,2
16/04/2022,MON,PM2.5,24,2
16/04/2022,CHO,PM10,52,2
16/04/2022,CUA,PM10,37,2
16/04/2022,CUT,PM10,51,2
16/04/2022,FAC,PM10,45,2
16/04/2022,IZT,PM10,44,2
16/04/2022,MER,PM10,45,2
16/04/2022,MER,PM2.5,24,2
16/04/2022,NEZ,PM10,56,2
16/04/2022,NEZ,PM2.5,22,2
16/04/2022,SAG,PM10,54,2
16/04/2022,SAG,PM2.5,25,2
16/04/2022,SFE,PM10,35,2
16/04/2022,SFE,PM2.5,19,2
16/04/2022,TAH,PM10,48,2
16/04/2022,TLI,PM10,49,2
16/04/2022,UAX,PM2.5,23,2
16/04/2022,VIF,PM10,61,2
16/04/2022,MPA,PM10,49,2
16/04/2022,MPA,PM2.5,21,2
16/04/2022,BJU,PM10,34,2
16/04/2022,BJU,PM2.5,18,2
16/04/2022,INN,PM10,34,2
16/04/2022,INN,PM2.5,19,2
16/04/2022,FAR,PM2.5,23,2
16/04/2022,SAC,PM2.5,24,2
17/04/2022,ACO,PM10,46,2
17/04/2022,AJU,PM2.5,20,2
17/04/2022,ATI,PM10,31,2
17/04/2022,CAM,PM10,32,2
17/04/2022,CAM,PM2.5,18,2
17/04/2022,MON,PM2.5,20,2
17/04/2022,CHO,PM10,55,2
17/04/2022,CUA,PM10,32,2
17/04/2022,CUT,PM10,40,2
17/04/2022,FAC,PM10,40,2
17/04/2022,IZT,PM10,34,2
17/04/2022,MER,PM10,39,2
17/04/2022,MER,PM2.5,19,2
17/04/2022,NEZ,PM10,37,2
17/04/2022,NEZ,PM2.5,12,2
17/04/2022,SAG,PM10,44,2
17/04/2022,SAG,PM2.5,17,2
17/04/2022,SFE,PM10,27,2
17/04/2022,SFE,PM2.5,12,2
17/04/2022,TAH,PM10,66,2
17/04/2022,TLI,PM10,45,2
17/04/2022,UAX,PM2.5,19,2
17/04/2022,VIF,PM10,53,2
17/04/2022,MPA,PM10,35,2
17/04/2022,MPA,PM2.5,15,2
17/04/2022,BJU,PM10,24,2
17/04/2022,BJU,PM2.5,11,2
17/04/2022,INN,PM10,31,2
17/04/2022,INN,PM2.5,14,2
17/04/2022,FAR,PM2.5,17,2
17/04/2022,SAC,PM2.5,16,2
18/04/2022,ACO,PM10,63,2
18/04/2022,AJU,PM2.5,29,2
18/04/2022,ATI,PM10,46,2
18/04/2022,CAM,PM10,48,2
18/04/2022,CAM,PM2.5,20,2
18/04/2022,MON,PM2.5,27,2
18/04/2022,CHO,PM10,58,2
18/04/2022,CUA,PM10,43,2
18/04/2022,CUT,PM10,67,2
18/04/2022,FAC,PM10,61,2
18/04/2022,IZT,PM10,43,2
18/04/2022,MER,PM10,48,2
18/04/2022,MER,PM2.5,21,2
18/04/2022,NEZ,PM10,58,2
18/04/2022,NEZ,PM2.5,22,2
18/04/2022,SAG,PM10,62,2
18/04/2022,SAG,PM2.5,21,2
18/04/2022,SFE,PM10,41,2
18/04/2022,SFE,PM2.5,17,2
18/04/2022,TLI,PM10,68,2
18/04/2022,UAX,PM2.5,23,2
18/04/2022,VIF,PM10,78,2
18/04/2022,MPA,PM10,40,2
18/04/2022,MPA,PM2.5,16,2
18/04/2022,BJU,PM10,32,2
18/04/2022,BJU,PM2.5,11,2
18/04/2022,INN,PM10,30,2
18/04/2022,INN,PM2.5,15,2
18/04/2022,FAR,PM2.5,23,2
18/04/2022,SAC,PM2.5,20,2
19/04/2022,ACO,PM10,46,2
19/04/2022,AJU,PM2.5,22,2
19/04/2022,ATI,PM10,44,2
19/04/2022,CAM,PM10,40,2
19/04/2022,CAM,PM2.5,24,2
19/04/2022,MON,PM2.5,19,2
19/04/2022,CHO,PM10,56,2
19/04/2022,CUA,PM10,37,2
19/04/2022,CUT,PM10,60,2
19/04/2022,IZT,PM10,41,2
19/04/2022,MER,PM10,46,2
19/04/2022,MER,PM2.5,27,2
19/04/2022,NEZ,PM10,44,2
19/04/2022,NEZ,PM2.5,19,2
19/04/2022,SAG,PM10,45,2
19/04/2022,SAG,PM2.5,21,2
19/04/2022,SFE,PM10,36,2
19/04/2022,SFE,PM2.5,21,2
19/04/2022,TLA,PM10,53,2
19/04/2022,TLA,PM2.5,27,2
19/04/2022,TLI,PM10,45,2
19/04/2022,UAX,PM2.5,23,2
19/04/2022,UIZ,PM10,41,2
19/04/2022,UIZ,PM2.5,21,2
19/04/2022,MPA,PM10,32,2
19/04/2022,MPA,PM2.5,17,2
19/04/2022,BJU,PM10,27,2
19/04/2022,BJU,PM2.5,13,2
19/04/2022,INN,PM10,27,2
19/04/2022,INN,PM2.5,16,2
19/04/2022,FAR,PM2.5,20,2
19/04/2022,SAC,PM2.5,15,2
20/04/2022,ACO,PM10,44,2
20/04/2022,AJU,PM2.5,16,2
20/04/2022,ATI,PM10,29,2
20/04/2022,CAM,PM10,35,2
20/04/2022,CAM,PM2.5,19,2
20/04/2022,MON,PM2.5,19,2
20/04/2022,CHO,PM10,43,2
20/04/2022,CUA,PM10,29,2
20/04/2022,CUT,PM10,57,2
20/04/2022,IZT,PM10,30,2
20/04/2022,MER,PM10,34,2
20/04/2022,MER,PM2.5,21,2
20/04/2022,NEZ,PM10,32,2
20/04/2022,NEZ,PM2.5,16,2
20/04/2022,SAG,PM10,44,2
20/04/2022,SAG,PM2.5,23,2
20/04/2022,SFE,PM10,25,2
20/04/2022,SFE,PM2.5,15,2
20/04/2022,TLA,PM10,45,2
20/04/2022,TLA,PM2.5,24,2
20/04/2022,TLI,PM10,47,2
20/04/2022,UAX,PM2.5,16,2
20/04/2022,UIZ,PM10,34,2
20/04/2022,UIZ,PM2.5,19,2
20/04/2022,VIF,PM10,61,2
20/04/2022,MPA,PM10,24,2
20/04/2022,MPA,PM2.5,15,2
20/04/2022,INN,PM10,22,2
20/04/2022,INN,PM2.5,14,2
20/04/2022,FAR,PM2.5,18,2
21/04/2022,ACO,PM10,40,2
21/04/2022,AJU,PM2.5,18,2
21/04/2022,ATI,PM10,37,2
21/04/2022,CAM,PM10,48,2
21/04/2022,CAM,PM2.5,26,2
21/04/2022,MON,PM2.5,24,2
21/04/2022,CHO,PM10,49,2
21/04/2022,CUA,PM10,34,2
21/04/2022,CUT,PM10,55,2
21/04/2022,IZT,PM10,42,2
21/04/2022,MER,PM10,46,2
21/04/2022,MER,PM2.5,29,2
21/04/2022,NEZ,PM10,41,2
21/04/2022,NEZ,PM2.5,21,2
21/04/2022,PED,PM10,36,2
21/04/2022,PED,PM2.5,22,2
21/04/2022,SAG,PM10,47,2
21/04/2022,SAG,PM2.5,24,2
21/04/2022,SFE,PM10,34,2
21/04/2022,SFE,PM2.5,19,2
21/04/2022,TLA,PM10,52,2
21/04/2022,TLA,PM2.5,26,2
21/04/2022,TLI,PM10,65,2
21/04/2022,UAX,PM2.5,21,2
21/04/2022,UIZ,PM10,42,2
21/04/2022,UIZ,PM2.5,23,2
21/04/2022,VIF,PM10,64,2
21/04/2022,MPA,PM10,30,2
21/04/2022,MPA,PM2.5,16,2
21/04/2022,INN,PM10,22,2
21/04/2022,INN,PM2.5,14,2
21/04/2022,FAR,PM2.5,21,2
22/04/2022,ACO,PM10,21,2
22/04/2022,AJU,PM2.5,12,2
22/04/2022,ATI,PM10,22,2
22/04/2022,CHO,PM10,30,2
22/04/2022,CUA,PM10,21,2
22/04/2022,CUT,PM10,24,2
22/04/2022,FAC,PM10,29,2
22/04/2022,IZT,PM10,28,2
22/04/2022,MER,PM10,25,2
22/04/2022,MER,PM2.5,15,2
22/04/2022,NEZ,PM10,22,2
22/04/2022,NEZ,PM2.5,9,2
22/04/2022,PED,PM10,21,2
22/04/2022,PED,PM2.5,14,2
22/04/2022,SAG,PM10,29,2
22/04/2022,SAG,PM2.5,16,2
22/04/2022,TLA,PM10,33,2
22/04/2022,TLA,PM2.5,17,2
22/04/2022,TLI,PM10,28,2
22/04/2022,UAX,PM2.5,12,2
22/04/2022,UIZ,PM10,23,2
22/04/2022,UIZ,PM2.5,13,2
22/04/2022,VIF,PM10,28,2
22/04/2022,MPA,PM10,26,2
22/04/2022,MPA,PM2.5,15,2
22/04/2022,INN,PM10,15,2
22/04/2022,INN,PM2.5,9,2
22/04/2022,FAR,PM2.5,12,2
23/04/2022,ACO,PM10,43,2
23/04/2022,AJU,PM2.5,18,2
23/04/2022,ATI,PM10,32,2
23/04/2022,CAM,PM10,36,2
23/04/2022,CAM,PM2.5,22,2
23/04/2022,MON,PM2.5,21,2
23/04/2022,CHO,PM10,46,2
23/04/2022,CUA,PM10,30,2
23/04/2022,CUT,PM10,48,2
23/04/2022,FAC,PM10,42,2
23/04/2022,IZT,PM10,38,2
23/04/2022,MER,PM10,42,2
23/04/2022,MER,PM2.5,24,2
23/04/2022,NEZ,PM10,42,2
23/04/2022,NEZ,PM2.5,19,2
23/04/2022,PED,PM10,32,2
23/04/2022,PED,PM2.5,20,2
23/04/2022,SAG,PM10,47,2
23/04/2022,SAG,PM2.5,23,2
23/04/2022,TLA,PM10,50,2
23/04/2022,TLA,PM2.5,25,2
23/04/2022,TLI,PM10,46,2
23/04/2022,UAX,PM2.5,21,2
23/04/2022,UIZ,PM10,38,2
23/04/2022,UIZ,PM2.5,21,2
23/04/2022,VIF,PM10,54,2
23/04/2022,MPA,PM10,26,2
23/04/2022,MPA,PM2.5,16,2
23/04/2022,INN,PM10,25,2
23/04/2022,INN,PM2.5,17,2
23/04/2022,FAR,PM2.5,20,2
23/04/2022,SAC,PM2.5,28,2
24/04/2022,AJU,PM2.5,17,2
24/04/2022,ATI,PM10,33,2
24/04/2022,CAM,PM10,32,2
24/04/2022,CAM,PM2.5,22,2
24/04/2022,CHO,PM10,44,2
24/04/2022,CUA,PM10,29,2
24/04/2022,CUT,PM10,38,2
24/04/2022,FAC,PM10,40,2
24/04/2022,IZT,PM10,39,2
24/04/2022,MER,PM10,42,2
24/04/2022,MER,PM2.5,25,2
24/04/2022,NEZ,PM10,39,2
24/04/2022,NEZ,PM2.5,17,2
24/04/2022,PED,PM10,30,2
24/04/2022,PED,PM2.5,19,2
24/04/2022,SAG,PM10,44,2
24/04/2022,SAG,PM2.5,22,2
24/04/2022,TLA,PM10,39,2
24/04/2022,TLA,PM2.5,19,2
24/04/2022,TLI,PM10,45,2
24/04/2022,UAX,PM2.5,22,2
24/04/2022,UIZ,PM10,35,2
24/04/2022,UIZ,PM2.5,20,2
24/04/2022,VIF,PM10,52,2
24/04/2022,MPA,PM10,27,2
24/04/2022,MPA,PM2.5,15,2
24/04/2022,INN,PM10,22,2
24/04/2022,INN,PM2.5,13,2
24/04/2022,FAR,PM2.5,20,2
24/04/2022,SAC,PM2.5,25,2
25/04/2022,ACO,PM10,38,2
25/04/2022,AJU,PM2.5,10,2
25/04/2022,ATI,PM10,38,2
25/04/2022,CAM,PM10,30,2
25/04/2022,CAM,PM2.5,15,2
25/04/2022,CHO,PM10,41,2
25/04/2022,CUA,PM10,22,2
25/04/2022,CUT,PM10,52,2
25/04/2022,FAC,PM10,35,2
25/04/2022,IZT,PM10,31,2
25/04/2022,MER,PM10,42,2
25/04/2022,MER,PM2.5,18,2
25/04/2022,NEZ,PM10,35,2
25/04/2022,NEZ,PM2.5,14,2
25/04/2022,PED,PM10,25,2
25/04/2022,PED,PM2.5,14,2
25/04/2022,SAG,PM10,45,2
25/04/2022,SAG,PM2.5,16,2
25/04/2022,TLA,PM10,41,2
25/04/2022,TLA,PM2.5,17,2
25/04/2022,TLI,PM10,58,2
25/04/2022,UAX,PM2.5,15,2
25/04/2022,UIZ,PM10,37,2
25/04/2022,UIZ,PM2.5,18,2
25/04/2022,VIF,PM10,69,2
25/04/2022,MPA,PM10,23,2
25/04/2022,MPA,PM2.5,11,2
25/04/2022,INN,PM10,14,2
25/04/2022,INN,PM2.5,8,2
25/04/2022,FAR,PM2.5,16,2
25/04/2022,SAC,PM2.5,18,2
26/04/2022,ACO,PM10,34,2
26/04/2022,AJU,PM2.5,14,2
26/04/2022,ATI,PM10,33,2
26/04/2022,MON,PM2.5,19,2
26/04/2022,CHO,PM10,42,2
26/04/2022,CUA,PM10,32,2
26/04/2022,CUT,PM10,38,2
26/04/2022,FAC,PM10,47,2
26/04/2022,IZT,PM10,35,2
26/04/2022,PED,PM10,28,2
26/04/2022,PED,PM2.5,16,2
26/04/2022,TLA,PM10,48,2
26/04/2022,TLA,PM2.5,17,2
26/04/2022,TLI,PM10,47,2
26/04/2022,UAX,PM2.5,15,2
26/04/2022,UIZ,PM10,33,2
26/04/2022,UIZ,PM2.5,15,2
26/04/2022,VIF,PM10,59,2
26/04/2022,MPA,PM10,26,2
26/04/2022,MPA,PM2.5,13,2
26/04/2022,INN,PM10,25,2
26/04/2022,INN,PM2.5,12,2
26/04/2022,FAR,PM2.5,13,2
26/04/2022,SAC,PM2.5,18,2
27/04/2022,ACO,PM10,22,2
27/04/2022,AJU,PM2.5,10,2
27/04/2022,ATI,PM10,18,2
27/04/2022,MON,PM2.5,14,2
27/04/2022,CHO,PM10,42,2
27/04/2022,CUA,PM10,20,2
27/04/2022,CUT,PM10,26,2
27/04/2022,FAC,PM10,27,2
27/04/2022,IZT,PM10,24,2
27/04/2022,PED,PM10,20,2
27/04/2022,PED,PM2.5,11,2
27/04/2022,SAG,PM10,25,2
27/04/2022,SAG,PM2.5,9,2
27/04/2022,SFE,PM10,20,2
27/04/2022,SFE,PM2.5,11,2
27/04/2022,TAH,PM10,28,2
27/04/2022,TLA,PM10,26,2
27/04/2022,TLA,PM2.5,10,2
27/04/2022,UAX,PM2.5,9,2
27/04/2022,UIZ,PM10,19,2
27/04/2022,UIZ,PM2.5,9,2
27/04/2022,VIF,PM10,27,2
27/04/2022,MPA,PM10,21,2
27/04/2022,MPA,PM2.5,11,2
27/04/2022,INN,PM10,17,2
27/04/2022,INN,PM2.5,10,2
27/04/2022,FAR,PM2.5,7,2
27/04/2022,SAC,PM2.5,11,2
28/04/2022,ACO,PM10,37,2
28/04/2022,AJU,PM2.5,13,2
28/04/2022,ATI,PM10,23,2
28/04/2022,CAM,PM10,39,2
28/04/2022,CAM,PM2.5,24,2
28/04/2022,CHO,PM10,44,2
28/04/2022,CUA,PM10,26,2
28/04/2022,CUT,PM10,30,2
28/04/2022,FAC,PM10,30,2
28/04/2022,IZT,PM10,28,2
28/04/2022,MER,PM10,45,2
28/04/2022,MER,PM2.5,26,2
28/04/2022,PED,PM10,28,2
28/04/2022,PED,PM2.5,19,2
28/04/2022,SAG,PM10,36,2
28/04/2022,SAG,PM2.5,18,2
28/04/2022,SFE,PM10,28,2
28/04/2022,SFE,PM2.5,18,2
28/04/2022,TAH,PM10,27,2
28/04/2022,TLA,PM10,38,2
28/04/2022,TLA,PM2.5,19,2
28/04/2022,UAX,PM2.5,16,2
28/04/2022,UIZ,PM10,34,2
28/04/2022,UIZ,PM2.5,22,2
28/04/2022,VIF,PM10,45,2
28/04/2022,SAC,PM2.5,27,2
29/04/2022,ACO,PM10,34,2
29/04/2022,AJU,PM2.5,16,2
29/04/2022,ATI,PM10,28,2
29/04/2022,CAM,PM10,41,2
29/04/2022,CAM,PM2.5,25,2
29/04/2022,MON,PM2.5,21,2
29/04/2022,CHO,PM10,42,2
29/04/2022,CUA,PM10,32,2
29/04/2022,CUT,PM10,37,2
29/04/2022,FAC,PM10,39,2
29/04/2022,IZT,PM10,36,2
29/04/2022,NEZ,PM10,37,2
29/04/2022,NEZ,PM2.5,19,2
29/04/2022,PED,PM10,38,2
29/04/2022,PED,PM2.5,23,2
29/04/2022,SAG,PM10,42,2
29/04/2022,SAG,PM2.5,24,2
29/04/2022,SFE,PM10,41,2
29/04/2022,SFE,PM2.5,26,2
29/04/2022,TAH,PM10,36,2
29/04/2022,TLA,PM10,40,2
29/04/2022,TLA,PM2.5,21,2
29/04/2022,TLI,PM10,39,2
29/04/2022,UAX,PM2.5,18,2
29/04/2022,UIZ,PM10,36,2
29/04/2022,UIZ,PM2.5,23,2
29/04/2022,VIF,PM10,39,2
29/04/2022,MPA,PM10,36,2
29/04/2022,MPA,PM2.5,23,2
29/04/2022,SAC,PM2.5,26,2
30/04/2022,ACO,PM10,46,2
30/04/2022,AJU,PM2.5,18,2
30/04/2022,ATI,PM10,38,2
30/04/2022,CAM,PM10,43,2
30/04/2022,CAM,PM2.5,31,2
30/04/2022,MON,PM2.5,23,2
30/04/2022,CHO,PM10,45,2
30/04/2022,CUA,PM10,31,2
30/04/2022,CUT,PM10,58,2
30/04/2022,FAC,PM10,45,2
30/04/2022,IZT,PM10,37,2
30/04/2022,MER,PM10,50,2
30/04/2022,MER,PM2.5,27,2
30/04/2022,NEZ,PM10,47,2
30/04/2022,NEZ,PM2.5,25,2
30/04/2022,PED,PM10,33,2
30/04/2022,PED,PM2.5,21,2
30/04/2022,SAG,PM10,55,2
30/04/2022,SAG,PM2.5,31,2
30/04/2022,SFE,PM10,33,2
30/04/2022,SFE,PM2.5,20,2
30/04/2022,TLA,PM10,52,2
30/04/2022,TLA,PM2.5,28,2
30/04/2022,TLI,PM10,55,2
30/04/2022,UAX,PM2.5,23,2
30/04/2022,UIZ,PM10,40,2
30/04/2022,UIZ,PM2.5,25,2
30/04/2022,VIF,PM10,65,2
30/04/2022,BJU,PM10,34,2
30/04/2022,BJU,PM2.5,24,2
30/04/2022,SAC,PM2.5,32,2
01/05/2022,ACO,PM10,50,2
01/05/2022,AJU,PM2.5,22,2
01/05/2022,ATI,PM10,35,2
01/05/2022,CHO,PM10,43,2
01/05/2022,CUA,PM10,32,2
01/05/2022,CUT,PM10,45,2
01/05/2022,FAC,PM10,39,2
01/05/2022,IZT,PM10,37,2
01/05/2022,MER,PM10,41,2
01/05/2022,MER,PM2.5,25,2
01/05/2022,NEZ,PM10,42,2
01/05/2022,NEZ,PM2.5,25,2
01/05/2022,PED,PM10,30,2
01/05/2022,PED,PM2.5,21,2
01/05/2022,SAG,PM10,46,2
01/05/2022,SAG,PM2.5,29,2
01/05/2022,SFE,PM10,33,2
01/05/2022,SFE,PM2.5,22,2
01/05/2022,TLA,PM10,46,2
01/05/2022,TLA,PM2.5,26,2
01/05/2022,UAX,PM2.5,25,2
01/05/2022,UIZ,PM10,37,2
01/05/2022,UIZ,PM2.5,25,2
01/05/2022,VIF,PM10,61,2
01/05/2022,MPA,PM10,35,2
01/05/2022,MPA,PM2.5,25,2
01/05/2022,BJU,PM10,30,2
01/05/2022,BJU,PM2.5,22,2
01/05/2022,SAC,PM2.5,33,2
02/05/2022,ACO,PM10,54,2
02/05/2022,AJU,PM2.5,23,2
